IBSPNorth IBSPNorth01
2.50
11
3
Type of measurement (0=app.resistivity,1=resistance)
1
582
2
0
4 40.00 0.00 45.00 0.00 15.00 0.00 10.00 0.00 0.020777
4 40.00 0.00 47.50 0.00 17.50 0.00 10.00 0.00 0.0476414
4 30.00 0.00 32.50 0.00 27.50 0.00 25.00 0.00 5.62005
4 37.50 0.00 40.00 0.00 20.00 0.00 17.50 0.00 0.0193016
4 32.50 0.00 35.00 0.00 25.00 0.00 22.50 0.00 0.279357
4 35.00 0.00 37.50 0.00 22.50 0.00 20.00 0.00 0.0598387
4 32.50 0.00 40.00 0.00 25.00 0.00 17.50 0.00 0.783057
4 47.50 0.00 55.00 0.00 10.00 0.00 2.50 0.00 0.0133828
4 47.50 0.00 52.50 0.00 12.50 0.00 7.50 0.00 0.00842065
4 42.50 0.00 47.50 0.00 17.50 0.00 12.50 0.00 0.0205505
4 32.50 0.00 37.50 0.00 27.50 0.00 22.50 0.00 1.6135
4 37.50 0.00 42.50 0.00 22.50 0.00 17.50 0.00 0.0851393
4 42.50 0.00 50.00 0.00 20.00 0.00 12.50 0.00 0.0467838
4 50.00 0.00 57.50 0.00 12.50 0.00 5.00 0.00 0.0131958
4 32.50 0.00 35.00 0.00 30.00 0.00 27.50 0.00 5.07534
4 35.00 0.00 37.50 0.00 27.50 0.00 25.00 0.00 0.309906
4 40.00 0.00 42.50 0.00 22.50 0.00 20.00 0.00 0.0199146
4 37.50 0.00 40.00 0.00 25.00 0.00 22.50 0.00 0.0656616
4 35.00 0.00 42.50 0.00 27.50 0.00 20.00 0.00 0.848313
4 40.00 0.00 45.00 0.00 25.00 0.00 20.00 0.00 0.0930089
4 45.00 0.00 50.00 0.00 20.00 0.00 15.00 0.00 0.0190008
4 35.00 0.00 40.00 0.00 30.00 0.00 25.00 0.00 1.63368
4 50.00 0.00 55.00 0.00 15.00 0.00 10.00 0.00 0.00864408
4 60.00 0.00 67.50 0.00 7.50 0.00 0.00 0.00 0.00512845
4 42.50 0.00 45.00 0.00 25.00 0.00 22.50 0.00 0.0237041
4 37.50 0.00 40.00 0.00 30.00 0.00 27.50 0.00 0.293944
4 45.00 0.00 52.50 0.00 22.50 0.00 15.00 0.00 0.0471644
4 52.50 0.00 60.00 0.00 15.00 0.00 7.50 0.00 0.0139492
4 40.00 0.00 42.50 0.00 27.50 0.00 25.00 0.00 0.0638231
4 35.00 0.00 37.50 0.00 32.50 0.00 30.00 0.00 5.1779
4 37.50 0.00 45.00 0.00 30.00 0.00 22.50 0.00 0.839058
4 42.50 0.00 47.50 0.00 27.50 0.00 22.50 0.00 0.101245
4 52.50 0.00 57.50 0.00 17.50 0.00 12.50 0.00 0.00745457
4 37.50 0.00 42.50 0.00 32.50 0.00 27.50 0.00 1.50828
4 47.50 0.00 52.50 0.00 22.50 0.00 17.50 0.00 0.020373
4 47.50 0.00 55.00 0.00 25.00 0.00 17.50 0.00 0.0526027
4 40.00 0.00 47.50 0.00 32.50 0.00 25.00 0.00 0.782698
4 40.00 0.00 42.50 0.00 32.50 0.00 30.00 0.00 0.254986
4 55.00 0.00 62.50 0.00 17.50 0.00 10.00 0.00 0.0123846
4 62.50 0.00 70.00 0.00 10.00 0.00 2.50 0.00 0.00540704
4 45.00 0.00 47.50 0.00 27.50 0.00 25.00 0.00 0.0234561
4 42.50 0.00 45.00 0.00 30.00 0.00 27.50 0.00 0.0662069
4 37.50 0.00 40.00 0.00 35.00 0.00 32.50 0.00 4.72743
4 45.00 0.00 50.00 0.00 30.00 0.00 25.00 0.00 0.0979298
4 40.00 0.00 45.00 0.00 35.00 0.00 30.00 0.00 1.35035
4 55.00 0.00 60.00 0.00 20.00 0.00 15.00 0.00 0.00662894
